dataset,model,split,splitID,emb_dim,batch_size,depth,trainacc,testacc,tp,tn,fp,fn,recall,precision,epoch,epochtime,besttime,trainingtime
rw,numbers,rand,3,8,12,0,96.37,76.81,22,31,10,6,78.57,68.75,61,4.68,44.84,285.66
rw,numbers,rand,3,8,12,0,96.37,76.81,22,31,10,6,78.57,68.75,62,4.68,44.84,289.96
rw,numbers,rand,3,8,12,0,96.37,76.81,22,31,10,6,78.57,68.75,63,4.67,44.84,294.37
rw,numbers,rand,3,8,12,0,96.37,76.81,22,31,10,6,78.57,68.75,64,4.67,44.84,298.87
rw,numbers,rand,3,8,12,0,96.68,76.81,22,31,10,6,78.57,68.75,65,4.67,44.84,303.36
rw,numbers,rand,3,8,12,0,89.43,84.06,24,34,7,4,85.71,77.42,65,4.67,44.84,303.36
rw,numbers,rand,4,8,12,0,62.96,67.11,12,39,1,24,33.33,92.31,1,4.33,4.33,4.33
rw,numbers,rand,4,8,12,0,51.23,52.63,0,40,0,36,0.00,0.00,2,4.45,4.33,8.90
rw,numbers,rand,4,8,12,0,60.49,65.79,10,40,0,26,27.78,100.00,3,4.55,4.33,13.64
rw,numbers,rand,4,8,12,0,64.51,68.42,14,38,2,22,38.89,87.50,4,4.52,18.07,18.07
rw,numbers,rand,4,8,12,0,83.02,75.00,20,37,3,16,55.56,86.96,5,4.53,22.66,22.66
rw,numbers,rand,4,8,12,0,83.95,75.00,29,28,12,7,80.56,70.73,6,4.53,27.19,27.19
rw,numbers,rand,4,8,12,0,85.49,78.95,29,31,9,7,80.56,76.32,7,4.51,31.59,31.59
rw,numbers,rand,4,8,12,0,84.88,82.89,27,36,4,9,75.00,87.10,8,4.54,36.30,36.30
rw,numbers,rand,4,8,12,0,87.96,81.58,27,35,5,9,75.00,84.38,9,4.52,36.30,40.65
rw,numbers,rand,4,8,12,0,87.04,80.26,27,34,6,9,75.00,81.82,10,4.55,36.30,45.50
rw,numbers,rand,4,8,12,0,88.27,80.26,26,35,5,10,72.22,83.87,11,4.58,36.30,50.35
rw,numbers,rand,4,8,12,0,88.27,88.16,32,35,5,4,88.89,86.49,12,4.59,55.08,55.08
rw,numbers,rand,4,8,12,0,89.81,89.47,33,35,5,3,91.67,86.84,13,4.60,59.83,59.83
rw,numbers,rand,4,8,12,0,90.12,86.84,31,35,5,5,86.11,86.11,14,4.61,59.83,64.55
rw,numbers,rand,4,8,12,0,91.36,88.16,31,36,4,5,86.11,88.57,15,4.62,59.83,69.23
rw,numbers,rand,4,8,12,0,91.36,86.84,31,35,5,5,86.11,86.11,16,4.62,59.83,73.99
rw,numbers,rand,4,8,12,0,91.67,86.84,31,35,5,5,86.11,86.11,17,4.62,59.83,78.54
rw,numbers,rand,4,8,12,0,91.67,88.16,31,36,4,5,86.11,88.57,18,4.64,59.83,83.51
rw,numbers,rand,4,8,12,0,91.98,88.16,31,36,4,5,86.11,88.57,19,4.64,59.83,88.23
rw,numbers,rand,4,8,12,0,92.28,88.16,33,34,6,3,91.67,84.62,20,4.64,59.83,92.73
rw,numbers,rand,4,8,12,0,92.90,89.47,32,36,4,4,88.89,88.89,21,4.64,97.52,97.52
rw,numbers,rand,4,8,12,0,92.90,89.47,32,36,4,4,88.89,88.89,22,4.64,102.15,102.15
rw,numbers,rand,4,8,12,0,93.21,89.47,32,36,4,4,88.89,88.89,23,4.63,106.49,106.49
rw,numbers,rand,4,8,12,0,93.21,86.84,31,35,5,5,86.11,86.11,24,4.63,106.49,111.21
rw,numbers,rand,4,8,12,0,92.59,86.84,30,36,4,6,83.33,88.24,25,4.62,106.49,115.50
rw,numbers,rand,4,8,12,0,93.83,89.47,32,36,4,4,88.89,88.89,26,4.62,120.06,120.06
rw,numbers,rand,4,8,12,0,95.37,85.53,32,33,7,4,88.89,82.05,27,4.61,120.06,124.52
rw,numbers,rand,4,8,12,0,94.75,86.84,31,35,5,5,86.11,86.11,28,4.61,120.06,129.02
rw,numbers,rand,4,8,12,0,94.75,82.89,33,30,10,3,91.67,76.74,29,4.61,120.06,133.68
rw,numbers,rand,4,8,12,0,93.83,84.21,30,34,6,6,83.33,83.33,30,4.62,120.06,138.72
rw,numbers,rand,4,8,12,0,94.44,85.53,31,34,6,5,86.11,83.78,31,4.62,120.06,143.29
rw,numbers,rand,4,8,12,0,95.68,84.21,29,35,5,7,80.56,85.29,32,4.63,120.06,148.18
rw,numbers,rand,4,8,12,0,96.30,86.84,31,35,5,5,86.11,86.11,33,4.64,120.06,153.03
rw,numbers,rand,4,8,12,0,96.30,86.84,31,35,5,5,86.11,86.11,34,4.65,120.06,157.99
rw,numbers,rand,4,8,12,0,85.49,76.32,22,36,4,14,61.11,84.62,35,4.66,120.06,163.01
rw,numbers,rand,4,8,12,0,88.27,81.58,25,37,3,11,69.44,89.29,36,4.67,120.06,168.08
rw,numbers,rand,4,8,12,0,91.05,85.53,27,38,2,9,75.00,93.10,37,4.67,120.06,172.89
rw,numbers,rand,4,8,12,0,92.28,86.84,28,38,2,8,77.78,93.33,38,4.68,120.06,177.76
rw,numbers,rand,4,8,12,0,92.90,85.53,28,37,3,8,77.78,90.32,39,4.68,120.06,182.71
rw,numbers,rand,4,8,12,0,92.90,84.21,28,36,4,8,77.78,87.50,40,4.69,120.06,187.49
rw,numbers,rand,4,8,12,0,94.14,84.21,30,34,6,6,83.33,83.33,41,4.69,120.06,192.17
rw,numbers,rand,4,8,12,0,94.44,85.53,30,35,5,6,83.33,85.71,42,4.69,120.06,197.15
rw,numbers,rand,4,8,12,0,94.44,85.53,31,34,6,5,86.11,83.78,43,4.69,120.06,201.87
rw,numbers,rand,4,8,12,0,94.75,85.53,31,34,6,5,86.11,83.78,44,4.69,120.06,206.52
rw,numbers,rand,4,8,12,0,95.06,85.53,31,34,6,5,86.11,83.78,45,4.70,120.06,211.39
rw,numbers,rand,4,8,12,0,95.37,85.53,31,34,6,5,86.11,83.78,46,4.70,120.06,216.16
rw,numbers,rand,4,8,12,0,95.37,85.53,31,34,6,5,86.11,83.78,47,4.69,120.06,220.66
rw,numbers,rand,4,8,12,0,95.68,85.53,31,34,6,5,86.11,83.78,48,4.69,120.06,225.27
rw,numbers,rand,4,8,12,0,95.99,85.53,31,34,6,5,86.11,83.78,49,4.70,120.06,230.13
rw,numbers,rand,4,8,12,0,96.91,82.89,30,33,7,6,83.33,81.08,50,4.70,120.06,234.84
rw,numbers,rand,4,8,12,0,90.74,80.26,33,28,12,3,91.67,73.33,51,4.70,120.06,239.62
rw,numbers,rand,4,8,12,0,91.98,80.26,30,31,9,6,83.33,76.92,52,4.70,120.06,244.51
rw,numbers,rand,4,8,12,0,95.68,77.63,32,27,13,4,88.89,71.11,53,4.70,120.06,249.26
rw,numbers,rand,4,8,12,0,96.91,80.26,32,29,11,4,88.89,74.42,54,4.70,120.06,253.88
rw,numbers,rand,4,8,12,0,97.22,78.95,31,29,11,5,86.11,73.81,55,4.70,120.06,258.62
rw,numbers,rand,4,8,12,0,97.22,80.26,31,30,10,5,86.11,75.61,56,4.70,120.06,263.44
rw,numbers,rand,4,8,12,0,97.22,78.95,31,29,11,5,86.11,73.81,57,4.71,120.06,268.26
rw,numbers,rand,4,8,12,0,97.53,81.58,31,31,9,5,86.11,77.50,58,4.71,120.06,272.95
rw,numbers,rand,4,8,12,0,97.84,84.21,31,33,7,5,86.11,81.58,59,4.70,120.06,277.57
rw,numbers,rand,4,8,12,0,97.84,81.58,31,31,9,5,86.11,77.50,60,4.71,120.06,282.44
rw,numbers,rand,4,8,12,0,97.22,78.95,31,29,11,5,86.11,73.81,61,4.71,120.06,287.39
rw,numbers,rand,4,8,12,0,97.84,78.95,31,29,11,5,86.11,73.81,62,4.71,120.06,292.32
rw,numbers,rand,4,8,12,0,98.15,78.95,30,30,10,6,83.33,75.00,63,4.71,120.06,296.87
rw,numbers,rand,4,8,12,0,98.15,78.95,31,29,11,5,86.11,73.81,64,4.72,120.06,301.76
rw,numbers,rand,4,8,12,0,93.83,89.47,32,36,4,4,88.89,88.89,64,4.72,120.06,301.76
rw,prefix,pw,1,8,12,0,51.69,50.67,0,38,0,37,0.00,0.00,1,5.33,5.33,5.33
rw,prefix,pw,1,8,12,0,51.69,50.67,0,38,0,37,0.00,0.00,2,5.34,10.69,10.69
rw,prefix,pw,1,8,12,0,51.69,50.67,0,38,0,37,0.00,0.00,3,5.17,15.51,15.51
rw,prefix,pw,1,8,12,0,64.92,50.67,0,38,0,37,0.00,0.00,4,5.20,20.80,20.80
rw,prefix,pw,1,8,12,0,60.00,52.00,37,2,36,0,100.00,50.68,5,5.24,26.22,26.22
rw,prefix,pw,1,8,12,0,89.54,80.00,34,26,12,3,91.89,73.91,6,5.33,31.99,31.99
rw,prefix,pw,1,8,12,0,78.15,76.00,35,22,16,2,94.59,68.63,7,5.40,31.99,37.80
rw,prefix,pw,1,8,12,0,83.38,76.00,35,22,16,2,94.59,68.63,8,5.43,31.99,43.45
rw,prefix,pw,1,8,12,0,83.38,73.33,35,20,18,2,94.59,66.04,9,5.45,31.99,49.03
rw,prefix,pw,1,8,12,0,87.38,76.00,35,22,16,2,94.59,68.63,10,5.40,31.99,54.00
rw,prefix,pw,1,8,12,0,82.77,48.00,1,35,3,36,2.70,25.00,11,5.38,31.99,59.19
rw,prefix,pw,1,8,12,0,84.31,48.00,1,35,3,36,2.70,25.00,12,5.38,31.99,64.54
rw,prefix,pw,1,8,12,0,84.62,48.00,1,35,3,36,2.70,25.00,13,5.35,31.99,69.58
rw,prefix,pw,1,8,12,0,87.38,48.00,1,35,3,36,2.70,25.00,14,5.38,31.99,75.27
rw,prefix,pw,1,8,12,0,88.62,48.00,1,35,3,36,2.70,25.00,15,5.39,31.99,80.89
rw,prefix,pw,1,8,12,0,89.23,48.00,1,35,3,36,2.70,25.00,16,5.40,31.99,86.39
rw,prefix,pw,1,8,12,0,89.54,54.67,6,35,3,31,16.22,66.67,17,5.41,31.99,92.03
rw,prefix,pw,1,8,12,0,89.54,54.67,6,35,3,31,16.22,66.67,18,5.43,31.99,97.67
rw,prefix,pw,1,8,12,0,90.46,54.67,6,35,3,31,16.22,66.67,19,5.44,31.99,103.37
rw,prefix,pw,1,8,12,0,91.08,54.67,6,35,3,31,16.22,66.67,20,5.44,31.99,108.82
rw,prefix,pw,1,8,12,0,91.08,54.67,6,35,3,31,16.22,66.67,21,5.44,31.99,114.29
rw,prefix,pw,1,8,12,0,91.38,54.67,6,35,3,31,16.22,66.67,22,5.46,31.99,120.19
rw,prefix,pw,1,8,12,0,91.38,54.67,6,35,3,31,16.22,66.67,23,5.46,31.99,125.68
rw,prefix,pw,1,8,12,0,91.38,54.67,6,35,3,31,16.22,66.67,24,5.45,31.99,130.83
rw,prefix,pw,1,8,12,0,91.38,54.67,6,35,3,31,16.22,66.67,25,5.45,31.99,136.37
rw,prefix,pw,1,8,12,0,91.38,54.67,6,35,3,31,16.22,66.67,26,5.46,31.99,141.84
rw,prefix,pw,1,8,12,0,91.69,54.67,6,35,3,31,16.22,66.67,27,5.47,31.99,147.70
rw,prefix,pw,1,8,12,0,91.69,54.67,6,35,3,31,16.22,66.67,28,5.47,31.99,153.07
rw,prefix,pw,1,8,12,0,92.31,54.67,6,35,3,31,16.22,66.67,29,5.48,31.99,158.80
rw,prefix,pw,1,8,12,0,92.62,54.67,6,35,3,31,16.22,66.67,30,5.49,31.99,164.59
rw,prefix,pw,1,8,12,0,92.62,54.67,6,35,3,31,16.22,66.67,31,5.48,31.99,170.01
rw,prefix,pw,1,8,12,0,92.31,54.67,6,35,3,31,16.22,66.67,32,5.49,31.99,175.56
rw,prefix,pw,1,8,12,0,92.00,54.67,6,35,3,31,16.22,66.67,33,5.48,31.99,180.87
rw,prefix,pw,1,8,12,0,92.00,54.67,6,35,3,31,16.22,66.67,34,5.47,31.99,186.03
rw,prefix,pw,1,8,12,0,92.31,54.67,6,35,3,31,16.22,66.67,35,5.47,31.99,191.47
rw,prefix,pw,1,8,12,0,92.31,54.67,6,35,3,31,16.22,66.67,36,5.48,31.99,197.15
rw,prefix,pw,1,8,12,0,92.62,56.00,7,35,3,30,18.92,70.00,37,5.48,31.99,202.81
rw,prefix,pw,1,8,12,0,92.62,58.67,9,35,3,28,24.32,75.00,38,5.48,31.99,208.28
rw,prefix,pw,1,8,12,0,92.31,58.67,9,35,3,28,24.32,75.00,39,5.49,31.99,214.07
rw,prefix,pw,1,8,12,0,92.62,58.67,9,35,3,28,24.32,75.00,40,5.49,31.99,219.58
rw,prefix,pw,1,8,12,0,92.62,58.67,9,35,3,28,24.32,75.00,41,5.50,31.99,225.39
rw,prefix,pw,1,8,12,0,92.62,58.67,9,35,3,28,24.32,75.00,42,5.50,31.99,231.21
rw,prefix,pw,1,8,12,0,92.31,58.67,9,35,3,28,24.32,75.00,43,5.51,31.99,236.92
rw,prefix,pw,1,8,12,0,93.54,58.67,9,35,3,28,24.32,75.00,44,5.52,31.99,242.72
rw,prefix,pw,1,8,12,0,93.85,58.67,9,35,3,28,24.32,75.00,45,5.52,31.99,248.19
rw,prefix,pw,1,8,12,0,94.15,58.67,9,35,3,28,24.32,75.00,46,5.51,31.99,253.56
rw,prefix,pw,1,8,12,0,94.15,58.67,9,35,3,28,24.32,75.00,47,5.51,31.99,258.87
rw,prefix,pw,1,8,12,0,93.23,58.67,9,35,3,28,24.32,75.00,48,5.51,31.99,264.57
rw,prefix,pw,1,8,12,0,94.15,58.67,9,35,3,28,24.32,75.00,49,5.51,31.99,270.16
rw,prefix,pw,1,8,12,0,94.15,58.67,9,35,3,28,24.32,75.00,50,5.52,31.99,275.79
rw,prefix,pw,1,8,12,0,94.15,58.67,9,35,3,28,24.32,75.00,51,5.52,31.99,281.28
rw,prefix,pw,1,8,12,0,92.62,58.67,9,35,3,28,24.32,75.00,52,5.52,31.99,287.15
rw,prefix,pw,1,8,12,0,94.46,58.67,9,35,3,28,24.32,75.00,53,5.53,31.99,293.12
rw,prefix,pw,1,8,12,0,95.38,58.67,9,35,3,28,24.32,75.00,54,5.52,31.99,298.33
rw,prefix,pw,1,8,12,0,95.08,58.67,9,35,3,28,24.32,75.00,55,5.53,31.99,304.01
rw,prefix,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,1,5.70,5.70,5.70
rw,prefix,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,2,5.58,11.15,11.15
rw,prefix,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,3,5.52,16.55,16.55
rw,prefix,pw,2,8,12,0,52.12,49.46,0,46,0,47,0.00,0.00,4,5.55,22.21,22.21
rw,prefix,pw,2,8,12,0,83.06,50.54,3,44,2,44,6.38,60.00,5,5.61,28.07,28.07
rw,prefix,pw,2,8,12,0,85.67,48.39,12,33,13,35,25.53,48.00,6,5.69,28.07,34.14
rw,prefix,pw,2,8,12,0,86.64,50.54,47,0,46,0,100.00,50.54,7,5.73,40.08,40.08
rw,prefix,pw,2,8,12,0,86.64,50.54,47,0,46,0,100.00,50.54,8,5.72,45.74,45.74
rw,prefix,pw,2,8,12,0,86.97,50.54,47,0,46,0,100.00,50.54,9,5.70,51.28,51.28
rw,prefix,pw,2,8,12,0,87.30,50.54,47,0,46,0,100.00,50.54,10,5.69,56.89,56.89
rw,prefix,pw,2,8,12,0,87.95,50.54,47,0,46,0,100.00,50.54,11,5.70,62.74,62.74
rw,prefix,pw,2,8,12,0,88.93,50.54,47,0,46,0,100.00,50.54,12,5.69,68.24,68.24
rw,prefix,pw,2,8,12,0,89.90,50.54,47,0,46,0,100.00,50.54,13,5.70,74.06,74.06
rw,prefix,pw,2,8,12,0,89.90,50.54,47,0,46,0,100.00,50.54,14,5.71,79.88,79.88
rw,prefix,pw,2,8,12,0,90.55,50.54,47,0,46,0,100.00,50.54,15,5.70,85.47,85.47
rw,prefix,pw,2,8,12,0,91.53,50.54,47,0,46,0,100.00,50.54,16,5.71,91.37,91.37
rw,prefix,pw,2,8,12,0,92.51,50.54,47,0,46,0,100.00,50.54,17,5.73,97.33,97.33
rw,prefix,pw,2,8,12,0,92.18,50.54,47,0,46,0,100.00,50.54,18,5.72,102.99,102.99
rw,prefix,pw,2,8,12,0,93.16,50.54,47,0,46,0,100.00,50.54,19,5.71,108.49,108.49
rw,prefix,pw,2,8,12,0,93.16,50.54,47,0,46,0,100.00,50.54,20,5.73,114.69,114.69
rw,prefix,pw,2,8,12,0,93.16,50.54,47,0,46,0,100.00,50.54,21,5.74,120.63,120.63
rw,prefix,pw,2,8,12,0,93.16,50.54,47,0,46,0,100.00,50.54,22,5.75,126.44,126.44
rw,prefix,pw,2,8,12,0,93.16,50.54,47,0,46,0,100.00,50.54,23,5.75,132.24,132.24
rw,prefix,pw,2,8,12,0,93.16,50.54,47,0,46,0,100.00,50.54,24,5.75,138.03,138.03
rw,prefix,pw,2,8,12,0,92.51,50.54,47,0,46,0,100.00,50.54,25,5.74,143.59,143.59
rw,prefix,pw,2,8,12,0,92.51,50.54,47,0,46,0,100.00,50.54,26,5.74,149.34,149.34
rw,prefix,pw,2,8,12,0,93.16,50.54,47,0,46,0,100.00,50.54,27,5.74,155.06,155.06
rw,prefix,pw,2,8,12,0,94.46,50.54,47,0,46,0,100.00,50.54,28,5.74,160.66,160.66
rw,prefix,pw,2,8,12,0,94.46,50.54,47,0,46,0,100.00,50.54,29,5.73,166.21,166.21
rw,prefix,pw,2,8,12,0,93.81,50.54,47,0,46,0,100.00,50.54,30,5.73,171.98,171.98
rw,prefix,pw,2,8,12,0,93.81,50.54,47,0,46,0,100.00,50.54,31,5.73,177.58,177.58
rw,prefix,pw,2,8,12,0,93.81,50.54,47,0,46,0,100.00,50.54,32,5.73,183.36,183.36
rw,prefix,pw,2,8,12,0,92.18,50.54,47,0,46,0,100.00,50.54,33,5.72,188.82,188.82
rw,prefix,pw,2,8,12,0,93.81,50.54,47,0,46,0,100.00,50.54,34,5.72,194.53,194.53
rw,prefix,pw,2,8,12,0,94.14,50.54,47,0,46,0,100.00,50.54,35,5.70,199.64,199.64
rw,prefix,pw,2,8,12,0,94.46,50.54,47,0,46,0,100.00,50.54,36,5.68,204.63,204.63
rw,prefix,pw,2,8,12,0,94.14,50.54,47,0,46,0,100.00,50.54,37,5.67,209.92,209.92
rw,prefix,pw,2,8,12,0,91.86,50.54,47,0,46,0,100.00,50.54,38,5.69,216.30,216.30
rw,prefix,pw,2,8,12,0,94.46,50.54,47,0,46,0,100.00,50.54,39,5.69,222.05,222.05
rw,prefix,pw,2,8,12,0,94.79,50.54,47,0,46,0,100.00,50.54,40,5.69,227.57,227.57
rw,prefix,pw,2,8,12,0,94.14,50.54,47,0,46,0,100.00,50.54,41,5.70,233.71,233.71
rw,prefix,pw,2,8,12,0,94.46,50.54,47,0,46,0,100.00,50.54,42,5.69,239.13,239.13
rw,prefix,pw,2,8,12,0,94.46,50.54,47,0,46,0,100.00,50.54,43,5.68,244.09,244.09
rw,prefix,pw,2,8,12,0,94.46,50.54,47,0,46,0,100.00,50.54,44,5.68,249.71,249.71
rw,prefix,pw,2,8,12,0,95.44,50.54,47,0,46,0,100.00,50.54,45,5.68,255.72,255.72
rw,prefix,pw,2,8,12,0,87.30,54.84,6,45,1,41,12.77,85.71,46,5.68,261.23,261.23
rw,prefix,pw,2,8,12,0,86.32,50.54,47,0,46,0,100.00,50.54,47,5.67,261.23,266.65
rw,prefix,pw,2,8,12,0,88.93,73.12,47,21,25,0,100.00,65.28,48,5.68,272.48,272.48
rw,prefix,pw,2,8,12,0,92.83,50.54,47,0,46,0,100.00,50.54,49,5.68,272.48,278.41
rw,prefix,pw,2,8,12,0,91.21,50.54,47,0,46,0,100.00,50.54,50,5.67,272.48,283.74
rw,prefix,pw,2,8,12,0,90.23,50.54,47,0,46,0,100.00,50.54,51,5.69,272.48,289.94
rw,prefix,pw,2,8,12,0,91.53,72.04,47,20,26,0,100.00,64.38,52,5.68,272.48,295.60
rw,prefix,pw,2,8,12,0,94.14,67.74,47,16,30,0,100.00,61.04,53,5.69,272.48,301.48
rw,prefix,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,1,6.23,6.23,6.23
rw,prefix,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,2,6.08,12.16,12.16
rw,prefix,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,3,6.00,17.99,17.99
rw,prefix,pw,3,8,12,0,53.27,29.11,23,0,56,0,100.00,29.11,4,6.00,23.98,23.98
rw,prefix,pw,3,8,12,0,62.93,40.51,23,9,47,0,100.00,32.86,5,5.99,29.96,29.96
rw,prefix,pw,3,8,12,0,81.31,62.03,22,27,29,1,95.65,43.14,6,5.96,35.78,35.78
rw,prefix,pw,3,8,12,0,84.11,67.09,21,32,24,2,91.30,46.67,7,5.99,41.96,41.96
rw,prefix,pw,3,8,12,0,89.41,70.89,19,37,19,4,82.61,50.00,8,5.96,47.69,47.69
rw,prefix,pw,3,8,12,0,86.29,73.42,20,38,18,3,86.96,52.63,9,5.97,53.77,53.77
rw,prefix,pw,3,8,12,0,90.03,78.48,11,51,5,12,47.83,68.75,10,5.99,59.89,59.89
rw,prefix,pw,3,8,12,0,89.72,78.48,20,42,14,3,86.96,58.82,11,5.99,65.88,65.88
rw,prefix,pw,3,8,12,0,90.34,81.01,17,47,9,6,73.91,65.38,12,6.01,72.07,72.07
rw,prefix,pw,3,8,12,0,91.59,82.28,16,49,7,7,69.57,69.57,13,5.98,77.71,77.71
rw,prefix,pw,3,8,12,0,92.83,79.75,15,48,8,8,65.22,65.22,14,5.95,77.71,83.34
rw,prefix,pw,3,8,12,0,89.72,78.48,10,52,4,13,43.48,71.43,15,6.09,77.71,91.29
rw,prefix,pw,3,8,12,0,88.47,78.48,14,48,8,9,60.87,63.64,16,6.19,77.71,99.08
rw,prefix,pw,3,8,12,0,93.15,78.48,10,52,4,13,43.48,71.43,17,6.20,77.71,105.40
rw,prefix,pw,3,8,12,0,93.15,78.48,10,52,4,13,43.48,71.43,18,6.22,77.71,111.90
rw,prefix,pw,3,8,12,0,93.77,78.48,10,52,4,13,43.48,71.43,19,6.24,77.71,118.47
rw,prefix,pw,3,8,12,0,93.77,78.48,10,52,4,13,43.48,71.43,20,6.25,77.71,124.96
rw,prefix,pw,3,8,12,0,93.77,77.22,9,52,4,14,39.13,69.23,21,6.24,77.71,131.02
rw,prefix,pw,3,8,12,0,93.15,77.22,9,52,4,14,39.13,69.23,22,6.22,77.71,136.87
rw,prefix,pw,3,8,12,0,93.77,77.22,9,52,4,14,39.13,69.23,23,6.22,77.71,143.02
rw,prefix,pw,3,8,12,0,93.77,79.75,9,54,2,14,39.13,81.82,24,6.21,77.71,148.95
rw,prefix,pw,3,8,12,0,94.39,79.75,9,54,2,14,39.13,81.82,25,6.21,77.71,155.19
rw,prefix,pw,3,8,12,0,94.39,79.75,9,54,2,14,39.13,81.82,26,6.20,77.71,161.25
rw,prefix,pw,3,8,12,0,94.39,79.75,9,54,2,14,39.13,81.82,27,6.21,77.71,167.71
rw,prefix,pw,3,8,12,0,95.02,79.75,9,54,2,14,39.13,81.82,28,6.22,77.71,174.27
rw,prefix,pw,3,8,12,0,94.39,79.75,9,54,2,14,39.13,81.82,29,6.22,77.71,180.44
rw,prefix,pw,3,8,12,0,95.02,79.75,9,54,2,14,39.13,81.82,30,6.23,77.71,186.87
rw,prefix,pw,3,8,12,0,93.77,73.42,3,55,1,20,13.04,75.00,31,6.22,77.71,192.74
rw,prefix,pw,3,8,12,0,94.70,79.75,9,54,2,14,39.13,81.82,32,6.19,77.71,198.03
rw,prefix,pw,3,8,12,0,95.02,79.75,9,54,2,14,39.13,81.82,33,6.18,77.71,203.92
rw,prefix,pw,3,8,12,0,95.02,79.75,9,54,2,14,39.13,81.82,34,6.18,77.71,209.97
rw,prefix,pw,3,8,12,0,95.02,73.42,4,54,2,19,17.39,66.67,35,6.16,77.71,215.75
rw,prefix,pw,3,8,12,0,95.02,73.42,3,55,1,20,13.04,75.00,36,6.17,77.71,222.00
rw,prefix,pw,3,8,12,0,95.02,73.42,3,55,1,20,13.04,75.00,37,6.16,77.71,227.91
rw,prefix,pw,3,8,12,0,95.02,73.42,3,55,1,20,13.04,75.00,38,6.15,77.71,233.83
rw,prefix,pw,3,8,12,0,95.64,73.42,3,55,1,20,13.04,75.00,39,6.15,77.71,239.82
rw,prefix,pw,3,8,12,0,95.33,73.42,3,55,1,20,13.04,75.00,40,6.13,77.71,245.40
rw,prefix,pw,3,8,12,0,92.52,77.22,9,52,4,14,39.13,69.23,41,6.14,77.71,251.55
rw,prefix,pw,3,8,12,0,92.52,73.42,10,48,8,13,43.48,55.56,42,6.14,77.71,257.79
rw,prefix,pw,3,8,12,0,95.95,81.01,15,49,7,8,65.22,68.18,43,6.14,77.71,264.13
rw,prefix,pw,3,8,12,0,96.57,81.01,15,49,7,8,65.22,68.18,44,6.15,77.71,270.43
rw,prefix,pw,3,8,12,0,95.95,81.01,15,49,7,8,65.22,68.18,45,6.15,77.71,276.60
rw,prefix,pw,3,8,12,0,97.20,81.01,15,49,7,8,65.22,68.18,46,6.15,77.71,282.87
rw,prefix,pw,3,8,12,0,96.88,75.95,10,50,6,13,43.48,62.50,47,6.15,77.71,288.95
rw,prefix,pw,3,8,12,0,96.88,81.01,9,55,1,14,39.13,90.00,48,6.15,77.71,295.31
rw,prefix,pw,3,8,12,0,96.88,81.01,9,55,1,14,39.13,90.00,49,6.14,77.71,300.79
rw,prefix,pw,3,8,12,0,96.88,74.68,4,55,1,19,17.39,80.00,50,6.12,77.71,306.16
rw,prefix,pw,3,8,12,0,91.59,82.28,16,49,7,7,69.57,69.57,50,6.12,77.71,306.16
rw,prefix,pw,4,8,12,0,50.62,39.74,31,0,47,0,100.00,39.74,1,5.67,5.67,5.67
rw,prefix,pw,4,8,12,0,50.62,39.74,31,0,47,0,100.00,39.74,2,5.62,11.24,11.24
rw,prefix,pw,4,8,12,0,54.04,39.74,31,0,47,0,100.00,39.74,3,5.56,16.68,16.68
rw,prefix,pw,4,8,12,0,63.04,44.87,31,4,43,0,100.00,41.89,4,5.49,21.96,21.96
rw,prefix,pw,4,8,12,0,75.16,50.00,31,8,39,0,100.00,44.29,5,5.50,27.52,27.52
rw,prefix,pw,4,8,12,0,77.95,88.46,27,42,5,4,87.10,84.38,6,5.55,33.28,33.28
rw,prefix,pw,4,8,12,0,87.58,76.92,27,33,14,4,87.10,65.85,7,5.57,33.28,38.99
rw,prefix,pw,4,8,12,0,91.30,83.33,27,38,9,4,87.10,75.00,8,5.53,33.28,44.21
rw,prefix,pw,4,8,12,0,85.71,83.33,25,40,7,6,80.65,78.12,9,5.53,33.28,49.79
rw,prefix,pw,4,8,12,0,91.30,83.33,25,40,7,6,80.65,78.12,10,5.54,33.28,55.43
rw,prefix,pw,4,8,12,0,91.93,82.05,24,40,7,7,77.42,77.42,11,5.54,33.28,60.99
rw,prefix,pw,4,8,12,0,92.55,80.77,23,40,7,8,74.19,76.67,12,5.54,33.28,66.43
rw,prefix,pw,4,8,12,0,92.55,76.92,20,40,7,11,64.52,74.07,13,5.53,33.28,71.84
rw,prefix,pw,4,8,12,0,92.86,73.08,17,40,7,14,54.84,70.83,14,5.56,33.28,77.83
rw,prefix,pw,4,8,12,0,91.93,71.79,16,40,7,15,51.61,69.57,15,5.56,33.28,83.37
rw,prefix,pw,4,8,12,0,92.24,70.51,16,39,8,15,51.61,66.67,16,5.58,33.28,89.32
rw,prefix,pw,4,8,12,0,93.79,69.23,15,39,8,16,48.39,65.22,17,5.57,33.28,94.64
rw,prefix,pw,4,8,12,0,88.20,69.23,14,40,7,17,45.16,66.67,18,5.56,33.28,100.04
